text,subject,task_type,difficulty,language,source_url,source_title,source_file
"Завдання 1 Визначте економічну ефективність створення і впровадження нової техніки, механізації виробничих процесів, впровадження нової технології у машинобудівний комплекс України. Вихідні дані 1. Показники затрат живої праці до й після проведення заходів щодо механізації і автоматизації виробничих процесів наведені у табл. 5.1. Таблиця 5.1 № п/п Показник До впровадження заходів Після впровадження заходів 1 Обсяг виробництва продукції, млрд. грн. 125,2 144,4 2 Чисельність працюючих, тис. осіб 4702,6 4311,3 3 Продуктивність праці одного працівника, грн. 4 Середньорічна заробітна плата одного працівника, грн. 230,0 259,0 2. Показники собівартості продукції, виробництва продукції у натураль-ному виразі, ціни виробництва одиниці продукції до і після впровадження нових видів техніки, механізації і автоматизації наведені у табл. 5.2. Таблиця 5.2 № п/п Показник До впровадження заходів Після впровадження заходів 1 Собівартість виробленої продукції, млн. грн. 73334,7 78055 2 Собівартість одиниці продукції, грн. 3 Ціна виробництва одиниці продукції, грн. 5747,3 5033,4 4 Обсяг виробництва продукції, од. 5 Питома вага матеріальних затрат (без амортизації) у собівартості одиниці продукції, % 52,7 51,3 6 Матеріальні затрати на одиницю продукції, грн. Методичні вказівки до виконання завдання 1 Економічна ефективність від створення та впровадження нової техніки, механізації і автоматизації виробничих процесів, а також впровадження нової технології (як на макрорівні, так і у галузях матеріального виробництва) визначається такою системою показників: 1. Приріст продуктивності праці: де ∆ Чі - економія чисельності працівників (відносне вивільнення) через впровадження нової техніки за і-м напрямом (і = 1,2,..., n); Чб - чисельність працівників, необхідна для досягнення прогнозного обсягу виробництва без впровадження нової техніки (базова). 2. Відносне вивільнення чисельності працівників: де ОВі2 - обсяг виробництва і-го виду продукції після впровадження нової техніки (у вартісному виразі) Пб, Ппр - рівень продуктивності праці відповідно до і після впровадження нової техніки. 3. Відносна економія фонду оплати праці: де ЗПс.р.- середньорічна заробітна плата одного працівника. 4. Приріст прибутку ∆Пр та економія від зниження собівартості виробництва продукції ∆С: де Ці1, Ці2 - ціна одиниці і-го виду продукції відповідно до і після впровадження нової техніки; Сі1, Сі2 - собівартість одиниці і-го виду продукції відповідно до і після впровадження нової техніки; ОВі1, ОВі2 - обсяг виробництва і-го виду продукції відповідно до і після впровадження техніки, одиниць. 5. Відносна економія матеріальних ресурсів у результаті впровадження нової техніки: де М3і1, МЗі2 - рівень матеріальних затрат на і-й вид продукції відповідно до і після впровадження нової техніки",Бази даних,other,4,uk,https://nubip.edu.ua/sites/default/files/u122/%D0%9D%D0%B0%D1%86%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0.pdf,самостійна робота студентів національна економіка,backend/infrastructure/ml/datasets/raw\81_2a8c60a928b7.pdf
"Завдання 1 Із використанням платіжного балансу країни, поданого в табл. 12.1: 1. Визначте сальдо балансу товарів та послуг в t, t+1 роках та спрогнозуйте його значення на рік t+2, якщо відомо, що прогнозується зростання експорту товарів і послуг на 5,7 %, імпорту товарів і послуг на 6,6 %. 2. Визначте сальдо рахунку поточних операцій платіжного балансу в роках t,t+1,t+2 і дайте оцінку отриманим результатам. 3. Порівняйте баланс доходів та поточних трансфертів і обґрунтуйте висновки. 4. Визначте величину капітальних трансфертів у роках t, t+1, t+2, якщо країна планує зменшити борги за фінансовими операціями в році t+2 на 30 млн. дол. 5. Спрогнозуйте величину портфельних інвестицій, якщо економісти передбачають відплив капіталу нерезидентів із вітчизняного ринку корпоративних цінних паперів у розмірі 69 млн. дол. 6. Центральний банк планує в році t+2 продати у рахунок резервних активів іноземної валюти на величину 169 млн. дол. Як така операція Центрального банку відобразиться на діловій кон'юнктурі валютного ринку країни? 7. Отримані результати внесіть у відповідні позиції платіжного балансу і проаналізуйте їх. 8. Очікується, що державні запозичення будуть здійснені в основному за рахунок використання кредитів Міжнародного валютного фонду та Світового банку. У році t+2 очікується надання кредитів від МВФ у сумі 552 млн. дол., від Світового банку - 250 млн. дол. Якщо ці кошти частково використати з метою валютної інтервенції, то як це відобразиться на міжнародних валютних резервах Центрального банку країни? Таблиця 12.1 Платіжний баланс країни (у млн. дол.) Статті платіжного балансу t рік, факт t+1 рік, очікування t+2 рік, прогноз І. Рахунок поточних операцій - - - 1.1. Баланс товарів та послуг: - - - - експорт товарів та послуг 19248 20769 - - імпорт товарів та послуг 18116 19903 - 1.1.2. Баланс товарів - - - - експорт 15448 16879 - - імпорт 14943 16237 - 1.1.3.Баланс послуг - - - - експорт 3800 3890 3948 - імпорт 3173 3666 3769 1.2. Баланс доходів -942 -971 -992 1.3. Поточні зовнішньоекономічні трансферти 1071 1109 1230 ІІ. Рахунок операцій з капіталом та фінансових операцій - - - 2.1. Капітальні трансферти - - - 2.2. Фінансові операції -1199 -999 ІІІ. Прямі інвестиції 594 800 1050 IV. Портфельні інвестиції -201 -228 - V. Середньотермінові та довготермінові кредити -590 732 456 VI. Залучення кредитів 1339 2494 1846 VIII. Реструктуризація двосторонніх кредитів 0 691 157 IX. Короткотерміновий капітал -604 -1499 -1205 Х. Резервні активи -398 -804 -",Бази даних,other,4,uk,https://nubip.edu.ua/sites/default/files/u122/%D0%9D%D0%B0%D1%86%D1%96%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%20%D0%B5%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D1%96%D0%BA%D0%B0.pdf,самостійна робота студентів національна економіка,backend/infrastructure/ml/datasets/raw\81_2a8c60a928b7.pdf
"Задача №4 І с п о с і б Очевидно, що остання цифра натурального степеня багатоцифрового числа співпадає з останньою цифрою відповідного степеня числа, що задається останньою його цифрою. Тоді отриму ємо: 796 закінчується цифрою 6, 522 – цифрою 2, а 648 – цифрою 4. Звідси випливає, що задане число закінчується цифрою 0, а отже воно ділиться на 10. І І с п о с і б   6 5 7 5 6 7 4 7 5 5 6 1996 22 48 96 2 11 2 3 96 2 11 3 2             27 5 5 10 196 2 11 81 9 22          7 5 2 196 32 11 729 10242       . Оскільки 6 6 36  , то кожен степінь (з натуральним показником) натурального числа, що закінчується цифрою 6, також є числом, яке має останню цифру 6. Тому останньою цифрою числа 796 є цифра 6. Очевидно, що число 21024 закінчується цифрою 6. Тому число 2 110242 закінчується цифрою 3, а число 2 1729 10242  закінчується цифрою 7. Оскільки число 511 закінчується цифрою 1, то число 5 2 111 729 10242   закінчується цифрою 8. Отже, число 5 2 132 11 729 10242       закінчується цифрою 6. І тому останньою цифрою числа 7 5 2 196 32 11 729 10242        є цифра 0. Отже, число ділиться на 10. ІІ тур Всеукраїнської олімпіади з математики 7 клас 15 ІІІ с п о с і б ( н е д л я 7 к л а с у ) Нагадаємо таблицю Паскаля для визначення біноміальних коефіцієнтів степеня двочлена na b na b 1n 1 1 1 1 2n 1 2 1 1 2 1 3n 1 3 3 1 1 3 3 1  4n 1 4 6 4 1 1 4 6 4 1  5n 1 5 10 10 5 1 1 5 10 10 5 1   6n 1 6 15 20 15 6 1 1 6 15 20 15 6 1   7n 1 7 21 35 35 21 7 1 1 7 21 35 35 21 7 1    Тоді має місце рівність 7 5 6 7 5 696 22 48 100 4 20 2 50 2         7 6 5 2 4 3 3 4 2 5100 7 100 4 21 100 4 35 100 4 35 100 4 21 100 4                 1 6 7 5 4 3 2 2 3 1 4 57 100 4 1 4 1 20 5 20 2 10 20 2 10 20 2 5 20 2 1 2                      6 5 1 4 2 3 3 2 4 1 5 61 50 6 50 2 15 50 2 20 50 2 15 50 2 6 50 2 1 2                     6 5 2 4 3 3 4 2 5 6100 100 28 100 21 4 100 35 4 100 35 4 100 21 4 100 7 4                   4 3 2 2 1 3 420 1 20 5 20 2 10 20 2 10 20 2 5 2                5 4 1 3 2 2 3 1 4 550 1 50 6 50 2 15 50 2 20 50 2 15 50 2 6 2                 7 5 64 2 2  . Оскільки 7 5 6 14 5 6 5 9 4 44 2 2 2 2 2 2 2 1 2 2 2 5012 3 2 1030             , то число  7 5 696 22 48  ділиться на 10 . Розв’язання задач 16",Інше,homework,4,uk,https://ddpu.edu.ua/fmk/publications/manuals/manual_06.pdf,ОЛІМПІАДНІ ЗАДАЧІ,backend/infrastructure/ml/datasets/raw\89_63f693c8cea3.pdf
"Задача №5 Для того щоб, згідно з правилами гри, перший учень виграв, на останньому – k–му своєму кроці він повинен залишити 1 олівець (для другого). Для того, щоб йому це вдалося, на передостанньому – ( 1)k-му кроці він повинен залишити для другого 5 олівців: якщо другий учень на ( 1)k-му кроці візьме 1 олівець, то перший на останньому k-му кроці повинен взяти 3 олівця; якщо другий учень на ( 1)k-му кроці візьме 2 олівця, то перший на останньому k-му кроці повинен взя ти 2 олівця; якщо другий учень на ( 1)k-му кроці візьме 3 олівця, то перший на останньому k-му кроці повинен взяти 1 олівець. Так само, для того, щоб після ( 1)k-го кроку першому вдалося залишити для другого 5 олівців, після ( 2)k-го кроку перший повинен залишити для другого 9 олівців: якщо другий учень на ( 2)k-му кроці візьме 1 олівець, то перший на останньому 1k-му кр оці повинен взяти 3 олівця; якщо другий учень на ( 2)k-му кроці візьме 2 олівця, то перший на останньому ( 1)k-му кроці повинен взяти 2 олівця; якщо другий учень на ( 2)k-му кроці візьме 3 о лівця, то перший на останньому ( 1)k-му кроці повинен взяти 1 олівець. Продовжуючи вказані міркування маємо, що перший учень для гарантованого виграшу в даній грі повинен залишати після себе «в зворотному напрямку » 1; 5; 9; 13; 17 олі вців. Отже, перший учень, щоб виграти, повинен грати наступним чином: першого разу він повинен взяти 1 олівець (бо 1 – це остача від ділення числа  17 18 1  на число 4). при кожному наступному виборі керуватися правилом: «якщо другий ві зьме 1 олівець, то перший повинен взяти 3 олівці, якщо другий візьме 2 олівці, то перший повинен взяти 2 олівці, якщо другий візьме 3 олівці, то перший повинен взяти 1 олівець». ІІ тур Всеукраїнської олімпіади з математики 8 клас 17 Д о п о в н е н н я !? Як повинен грати перший учень, щоб виграти, якщо олівців не 18 а, наприклад, 23 або ж 17 ? !? Якою повинна бути стратегія першого гравця (щоб виграти), якщо при заданій кількості олівців (18) кожному з гравців дозволяється на кожному кроці брати не більше 4 -ьох (5 -ти) олівців? !? Якою повинна бути стратегія першого гр авця (щоб виграти), якщо при заданій кількості олівців 4 1n k  кожному з гравців дозволяється на кожному кроці брати не більше m (m n) олівців? 8 клас",Інше,homework,4,uk,https://ddpu.edu.ua/fmk/publications/manuals/manual_06.pdf,ОЛІМПІАДНІ ЗАДАЧІ,backend/infrastructure/ml/datasets/raw\89_63f693c8cea3.pdf
"Задача №4 І с п о с і б Нехай , ,x y z – вказані цілі числа. Тоді 6 x y z k    , k. Оскільки  3 3 2 3 3 23 3 x y z x y z x x y z x y z y z             2 3 3 3 23 3 3 x y z x y z x y z yz y z            3 3 3 23 x y z y z x x y z yz          3 3 33 x y z y z x x y z yz         3 3 33 3 x y z x y z x y z x y z yz         , то 3 3 3 36 36 3 3 x y z k x y z x y z x y z yz           36 36 6 3 3 k kx y z y z xyz      Для довільних двох цілих чисел y і z або їх сума  y z ділиться на два, або ж їх добуток yz ділиться на два. Тоді при довільних цілих , , ,x y z k вираз  3y z xyz завжди ділиться на шість. Тому і вираз 36 36 6 3 3 k kx y z xyz    ділиться на шість. Отже, сума кубів вказаних чисел ділиться на 6. І І с п о с і б Подамо вираз 3 3 3x y z  у наступному вигляді 3 3 3 3 3 3x y z x y z x y z x y z            3 3 3x x y y z z x y z          2 2 21 1 1 x x y y z z x y z           1 1 1 1 1 1x x x y y y z z z x y z            . Звідки 3 3 31 1 1 1 1 1 x y z x x x y y y z z z x y z              (8.4) Зауважимо, що з трьох послідовних цілих чисел одне завжди ділиться на три, і принаймні одне ділиться на два. Тому добуток трьох послідовних цілих чисел завжди ділиться на шість. Отже, кожен з перших трьох доданків правої частини рівності (8.4) ділиться на шість. За умовою останній доданок – вираз  x y z  – також ділиться на шість. І тому права час тина рівності (8.4), а разом з нею і ліва частина – вираз 3 3 3x y z  , ділиться на шість. Розв’язання задач 20 Більше того, з рівності (8.4) випливає, що сума кубів 3 3 3x y z  трьох цілих чисел ділиться на шість тоді і лише тоді, коли на шість ділиться сума цих чисел.",Право,homework,4,uk,https://ddpu.edu.ua/fmk/publications/manuals/manual_06.pdf,ОЛІМПІАДНІ ЗАДАЧІ,backend/infrastructure/ml/datasets/raw\89_63f693c8cea3.pdf
"Розрахуйте, скільки енергії витрачається на підігрівання 1 літра води з 20°C до 100°C.",Фізика,laboratory,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Порівняйте літературні стилі Тараса Шевченка та Івана Франка у їхніх поетичних творах.,Література,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Визначте вплив висотної будівлі на мікроклімат навколишньої території.,Екологія,other,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
"Розробіть маркетингову стратегію для нового продукту, враховуючи цільову аудиторію та конкурентів.",Економіка,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Напишіть есе на тему 'Вплив технологій на сучасне суспільство'.,Соціологія,homework,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Створіть презентацію про глобальні проблеми екології та їх вирішення.,Географія,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Проведіть експеримент з визначення pH різних видів води та проаналізуйте результати.,Хімія,laboratory,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Досліджуйте вплив медіа на формування громадської думки в Україні.,Журналістика,reading,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Напишіть плани уроків для учнів 5 класу на тему 'Екосистеми'.,Біологія,other,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
"Складіть і вирішіть систему рівнянь, яка описує задачу про дві річки, що перетинаються.",Математика,exam_preparation,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Аналізуйте і проаналізуйте поеми Лесі Українки на предмет використання символіки.,Література,reading,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Розробіть проект з енергозбереження для вашого навчального закладу.,Фізика,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Напишіть статтю про розвиток української мови в цифрову епоху.,Філологія,homework,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Проведіть аналітичне дослідження впливу соціальних мереж на молодь.,Соціологія,other,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Створіть бізнес-план для стартапу у сфері екологічних технологій.,Економіка,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Порівняйте теорії еволюції в працях Чарльза Дарвіна та сучасних еволюційних біологів.,Біологія,reading,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Досліджуйте різницю між класичним та сучасним мистецтвом через призму українських художників.,Мистецтво,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
"Розробіть програму для обробки даних, що включає статистичний аналіз на основі носіїв інформації.",Інформатика,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Проведіть експеримент з визначення швидкості реакцій у різних умовах.,Хімія,laboratory,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
"Напишіть рецензію на новий роман українського автора, аналізуючи стилістичні прийоми.",Література,reading,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Складіть і проаналізуйте план місцевої екологічної ініціативи.,Екологія,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Напишіть доповідь про досягнення української науки в XXI столітті.,Наука,homework,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Досліджуйте вплив глобалізації на українську культуру.,Культурологія,other,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
"Складіть діалог на тему 'Сучасні проблеми суспільства', включаючи різні точки зору.",Соціологія,other,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Розробіть концепцію стратегії сталого розвитку для населеного пункту.,Географія,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Проаналізуйте та інтерпретуйте дані з соціологічного опитування про рівень задоволеності населення.,Соціологія,other,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Створіть мультимедійну презентацію про українські національні традиції.,Культура,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Розрахуйте вартість виробництва екологічно чистого продукту на основі наданих даних.,Економіка,exam_preparation,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Опишіть вплив технологій на розвиток суспільства в контексті сучасних викликів.,Соціологія,reading,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
"Створіть алгоритм для комп'ютерної програми, що розпізнає мову жестів.",Інформатика,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Проаналізуйте літературні образи в романах Ольги Кобилянської.,Література,reading,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Розробіть новий метод навчання для дітей з особливими потребами.,Педагогіка,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
"Досліджуйте вплив алкоголю на організм людини, використовуючи наукові джерела.",Біологія,other,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Складіть реферат на тему 'Глобальні екологічні проблеми: виклики та рішення'.,Екологія,homework,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Розробіть дизайн інтер'єру для навчального закладу з акцентом на екологічні матеріали.,Дизайн,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Напишіть аналітичну статтю про сучасні тенденції в українському кінематографі.,Кіномистецтво,reading,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
"Складіть бізнес-модель для стартапу в IT-сфері, враховуючи всі етапи розробки.",Економіка,project,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
Проаналізуйте вплив медіа на формування політичних поглядів відомих українців.,Політологія,other,4,uk,llm_generated,LLM generated Ukrainian educational task,llm_generated
"Провести аналіз даних або матеріалів з дисципліни «Право», інтерпретувати результати та оформити звіт.",Право,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Провести аналіз даних або матеріалів з дисципліни «Психологія», інтерпретувати результати та оформити звіт.",Психологія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «кислоти і луги»: проаналізувати умову, виконати розрахунки та зробити висновки.",Хімія,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «бренд» та оцінити їх переваги й недоліки.,Маркетинг,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «клітина»: проаналізувати умову, виконати розрахунки та зробити висновки.",Біологія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «культура» та оцінити їх переваги й недоліки.,Історія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «цивільне право», порівняти декілька підходів та обґрунтувати вибір рішення.",Право,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «аналіз тексту»: проаналізувати умову, виконати розрахунки та зробити висновки.",Філологія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «реклама»: проаналізувати умову, виконати розрахунки та зробити висновки.",Маркетинг,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «емоції» та оцінити їх переваги й недоліки.,Психологія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Провести аналіз даних або матеріалів з дисципліни «Бази даних», інтерпретувати результати та оформити звіт.",Бази даних,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «реклама», порівняти декілька підходів та обґрунтувати вибір рішення.",Маркетинг,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «культура»: проаналізувати умову, виконати розрахунки та зробити висновки.",Історія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «періодична система»: проаналізувати умову, виконати розрахунки та зробити висновки.",Хімія,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «об'єктно-орієнтоване програмування» та оцінити їх переваги й недоліки.,Програмування,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Провести аналіз даних або матеріалів з дисципліни «Програмування», інтерпретувати результати та оформити звіт.",Програмування,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «генетика»: проаналізувати умову, виконати розрахунки та зробити висновки.",Біологія,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «лексика», порівняти декілька підходів та обґрунтувати вибір рішення.",Філологія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Провести аналіз даних або матеріалів з дисципліни «Економіка», інтерпретувати результати та оформити звіт.",Економіка,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «SQL-запити», порівняти декілька підходів та обґрунтувати вибір рішення.",Бази даних,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «структури даних», порівняти декілька підходів та обґрунтувати вибір рішення.",Програмування,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «похідна», порівняти декілька підходів та обґрунтувати вибір рішення.",Математика,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «матриці», порівняти декілька підходів та обґрунтувати вибір рішення.",Математика,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «міжособистісне спілкування», порівняти декілька підходів та обґрунтувати вибір рішення.",Психологія,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «інвестиції»: проаналізувати умову, виконати розрахунки та зробити висновки.",Економіка,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «періодична система», порівняти декілька підходів та обґрунтувати вибір рішення.",Хімія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Провести аналіз даних або матеріалів з дисципліни «Історія», інтерпретувати результати та оформити звіт.",Історія,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Провести аналіз даних або матеріалів з дисципліни «Філологія», інтерпретувати результати та оформити звіт.",Філологія,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «історичні джерела» та оцінити їх переваги й недоліки.,Історія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «транзакції», порівняти декілька підходів та обґрунтувати вибір рішення.",Бази даних,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «системи рівнянь»: проаналізувати умову, виконати розрахунки та зробити висновки.",Математика,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «алгоритми» та оцінити їх переваги й недоліки.,Програмування,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «реляційна модель»: проаналізувати умову, виконати розрахунки та зробити висновки.",Бази даних,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «організм» та оцінити їх переваги й недоліки.,Біологія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «інвестиції», порівняти декілька підходів та обґрунтувати вибір рішення.",Економіка,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «маркетингова стратегія», порівняти декілька підходів та обґрунтувати вибір рішення.",Маркетинг,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «мотивація»: проаналізувати умову, виконати розрахунки та зробити висновки.",Психологія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «бренд», порівняти декілька підходів та обґрунтувати вибір рішення.",Маркетинг,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «тестування програм»: проаналізувати умову, виконати розрахунки та зробити висновки.",Програмування,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «інтеграли», порівняти декілька підходів та обґрунтувати вибір рішення.",Математика,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «матриці» та оцінити їх переваги й недоліки.,Математика,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Виконати комплексну практичну роботу з теми «транзакції»: проаналізувати умову, виконати розрахунки та зробити висновки.",Бази даних,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «правовідносини», порівняти декілька підходів та обґрунтувати вибір рішення.",Право,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «ER-діаграма» та оцінити їх переваги й недоліки.,Бази даних,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «витрати підприємства» та оцінити їх переваги й недоліки.,Економіка,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Провести аналіз даних або матеріалів з дисципліни «Маркетинг», інтерпретувати результати та оформити звіт.",Маркетинг,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Провести аналіз даних або матеріалів з дисципліни «Біологія», інтерпретувати результати та оформити звіт.",Біологія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «молекули», порівняти декілька підходів та обґрунтувати вибір рішення.",Хімія,laboratory,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Порівняти різні методи розв'язання задачі з теми «сприйняття» та оцінити їх переваги й недоліки.,Психологія,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
"Дослідити проблему з теми «ER-діаграма», порівняти декілька підходів та обґрунтувати вибір рішення.",Бази даних,project,4,uk,synthetic,Synthetic Ukrainian educational task,synthetic
